,cases,deaths,countryterritoryCode
12748,19143.0,91.0,ITA
12749,16078.0,136.0,ITA
12750,15199.0,127.0,ITA
12751,10871.0,89.0,ITA
12752,9337.0,73.0,ITA
12753,11705.0,69.0,ITA
12754,10925.0,47.0,ITA
12755,10009.0,55.0,ITA
12756,8803.0,83.0,ITA
12757,7332.0,43.0,ITA
12758,5898.0,41.0,ITA
12759,4619.0,39.0,ITA
12760,5456.0,26.0,ITA
12761,5724.0,29.0,ITA
12762,5372.0,28.0,ITA
12763,4458.0,22.0,ITA
12764,3677.0,31.0,ITA
12765,2677.0,28.0,ITA
12766,2257.0,16.0,ITA
12767,2578.0,18.0,ITA
12768,2843.0,27.0,ITA
12769,2499.0,23.0,ITA
12770,2548.0,24.0,ITA
12771,1850.0,19.0,ITA
12772,1647.0,24.0,ITA
12773,1494.0,16.0,ITA
12774,1766.0,17.0,ITA
12775,1869.0,17.0,ITA
12776,1912.0,20.0,ITA
12777,1786.0,23.0,ITA
12778,1640.0,20.0,ITA
12779,1391.0,14.0,ITA
12780,1350.0,17.0,ITA
12781,1587.0,15.0,ITA
12782,1637.0,24.0,ITA
12783,1907.0,10.0,ITA
12784,1583.0,13.0,ITA
12785,1452.0,12.0,ITA
12786,1229.0,9.0,ITA
12787,1008.0,14.0,ITA
12788,1456.0,7.0,ITA
12789,1501.0,6.0,ITA
12790,1616.0,10.0,ITA
12791,1597.0,10.0,ITA
12792,1430.0,14.0,ITA
12793,1369.0,10.0,ITA
12794,1150.0,12.0,ITA
12795,1297.0,8.0,ITA
12796,1693.0,15.0,ITA
12797,1732.0,11.0,ITA
12798,1397.0,10.0,ITA
12799,1326.0,6.0,ITA
12800,975.0,8.0,ITA
12801,996.0,6.0,ITA
12802,1365.0,4.0,ITA
12803,1444.0,1.0,ITA
12804,1460.0,9.0,ITA
12805,1409.0,5.0,ITA
12806,1366.0,13.0,ITA
12807,876.0,4.0,ITA
12808,953.0,4.0,ITA
12809,1209.0,7.0,ITA
12810,1071.0,3.0,ITA
12811,947.0,9.0,ITA
12812,840.0,6.0,ITA
12813,642.0,7.0,ITA
12814,401.0,5.0,ITA
12815,320.0,4.0,ITA
12816,477.0,4.0,ITA
12817,629.0,158.0,ITA
12818,574.0,3.0,ITA
12819,522.0,6.0,ITA
12820,476.0,10.0,ITA
12821,412.0,6.0,ITA
12822,259.0,4.0,ITA
12823,463.0,2.0,ITA
12824,347.0,13.0,ITA
12825,552.0,3.0,ITA
12826,401.0,6.0,ITA
12827,384.0,10.0,ITA
12828,190.0,5.0,ITA
12829,159.0,12.0,ITA
12830,238.0,8.0,ITA
12831,295.0,5.0,ITA
12832,379.0,9.0,ITA
12833,382.0,3.0,ITA
12834,288.0,6.0,ITA
12835,202.0,11.0,ITA
12836,168.0,5.0,ITA
12837,254.0,5.0,ITA
12838,274.0,5.0,ITA
12839,252.0,5.0,ITA
12840,306.0,10.0,ITA
12841,280.0,9.0,ITA
12842,128.0,15.0,ITA
12843,190.0,13.0,ITA
12844,218.0,3.0,ITA
12845,249.0,14.0,ITA
12846,231.0,11.0,ITA
12847,230.0,20.0,ITA
12848,162.0,13.0,ITA
12849,114.0,17.0,ITA
12850,169.0,13.0,ITA
12851,234.0,9.0,ITA
12852,188.0,7.0,ITA
12853,276.0,12.0,ITA
12854,214.0,12.0,ITA
12855,193.0,15.0,ITA
12856,137.0,30.0,ITA
12857,208.0,8.0,ITA
12858,192.0,7.0,ITA
12859,235.0,21.0,ITA
12860,223.0,15.0,ITA
12861,201.0,30.0,ITA
12862,182.0,21.0,ITA
12863,142.0,23.0,ITA
12864,126.0,6.0,ITA
12865,174.0,22.0,ITA
12866,175.0,8.0,ITA
12867,255.0,30.0,ITA
12868,296.0,34.0,ITA
12869,577.0,-31.0,ITA
12870,113.0,18.0,ITA
12871,221.0,23.0,ITA
12872,224.0,24.0,ITA
12873,264.0,49.0,ITA
12874,-148.0,47.0,ITA
12875,331.0,66.0,ITA
12876,328.0,43.0,ITA
12877,210.0,34.0,ITA
12878,301.0,26.0,ITA
12879,338.0,44.0,ITA
12880,346.0,78.0,ITA
12881,163.0,56.0,ITA
12882,379.0,53.0,ITA
12883,202.0,71.0,ITA
12884,283.0,79.0,ITA
12885,280.0,65.0,ITA
12886,197.0,53.0,ITA
12887,270.0,72.0,ITA
12888,518.0,85.0,ITA
12889,177.0,88.0,ITA
12890,321.0,71.0,ITA
12891,318.0,55.0,ITA
12892,178.0,60.0,ITA
12893,355.0,75.0,ITA
12894,416.0,111.0,ITA
12895,516.0,87.0,ITA
12896,593.0,70.0,ITA
12897,584.0,117.0,ITA
12898,397.0,78.0,ITA
12899,300.0,92.0,ITA
12900,531.0,50.0,ITA
12901,669.0,119.0,ITA
12902,652.0,130.0,ITA
12903,642.0,156.0,ITA
12904,665.0,161.0,ITA
12905,813.0,162.0,ITA
12906,451.0,99.0,ITA
12907,675.0,145.0,ITA
12908,875.0,153.0,ITA
12909,789.0,242.0,ITA
12910,992.0,262.0,ITA
12911,888.0,195.0,ITA
12912,1402.0,172.0,ITA
12913,744.0,179.0,ITA
12914,802.0,165.0,ITA
12915,1083.0,194.0,ITA
12916,1327.0,243.0,ITA
12917,1401.0,274.0,ITA
12918,1444.0,369.0,ITA
12919,1075.0,236.0,ITA
12920,1221.0,195.0,ITA
12921,1389.0,174.0,ITA
12922,1900.0,474.0,ITA
12923,1965.0,269.0,ITA
12924,1872.0,285.0,ITA
12925,2086.0,323.0,ITA
12926,2091.0,382.0,ITA
12927,1739.0,333.0,ITA
12928,2324.0,260.0,ITA
12929,2357.0,415.0,ITA
12930,3021.0,420.0,ITA
12931,2646.0,464.0,ITA
12932,3370.0,437.0,ITA
12933,2729.0,534.0,ITA
12934,2256.0,454.0,ITA
12935,3047.0,433.0,ITA
12936,3491.0,482.0,ITA
12937,3493.0,575.0,ITA
12938,3786.0,525.0,ITA
12939,2667.0,578.0,ITA
12940,2972.0,602.0,ITA
12941,3153.0,566.0,ITA
12942,4092.0,431.0,ITA
12943,4694.0,619.0,ITA
12944,3951.0,570.0,ITA
12945,4204.0,610.0,ITA
12946,3836.0,542.0,ITA
12947,3039.0,604.0,ITA
12948,3599.0,636.0,ITA
12949,4316.0,525.0,ITA
12950,4805.0,681.0,ITA
12951,4585.0,766.0,ITA
12952,4668.0,760.0,ITA
12953,4782.0,727.0,ITA
12954,4053.0,837.0,ITA
12955,4050.0,812.0,ITA
12956,5217.0,756.0,ITA
12957,5974.0,889.0,ITA
12958,5959.0,969.0,ITA
12959,6153.0,662.0,ITA
12960,5210.0,683.0,ITA
12961,5249.0,743.0,ITA
12962,4789.0,601.0,ITA
12963,5560.0,651.0,ITA
12964,6557.0,793.0,ITA
12965,5986.0,627.0,ITA
12966,5322.0,427.0,ITA
12967,4207.0,475.0,ITA
12968,3526.0,345.0,ITA
12969,3233.0,349.0,ITA
12970,3590.0,368.0,ITA
12971,3497.0,175.0,ITA
12972,2547.0,250.0,ITA
12973,2651.0,189.0,ITA
12974,2313.0,196.0,ITA
12975,977.0,168.0,ITA
12976,1797.0,97.0,ITA
12977,1492.0,133.0,ITA
12978,1247.0,36.0,ITA
12979,778.0,49.0,ITA
12980,769.0,41.0,ITA
12981,587.0,28.0,ITA
12982,466.0,27.0,ITA
12983,342.0,18.0,ITA
12984,566.0,5.0,ITA
12985,240.0,8.0,ITA
12986,238.0,4.0,ITA
12987,250.0,5.0,ITA
12988,78.0,2.0,ITA
12989,93.0,3.0,ITA
12990,229.0,7.0,ITA
13501,1861.0,9.0,LVA
13502,1367.0,23.0,LVA
13503,838.0,25.0,LVA
13504,508.0,19.0,LVA
13505,511.0,44.0,LVA
13506,399.0,13.0,LVA
13507,666.0,16.0,LVA
13508,1270.0,7.0,LVA
13509,1145.0,20.0,LVA
13510,1004.0,16.0,LVA
13511,395.0,4.0,LVA
13512,643.0,12.0,LVA
13513,870.0,18.0,LVA
13514,892.0,15.0,LVA
13515,1040.0,12.0,LVA
13516,1023.0,25.0,LVA
13517,587.0,5.0,LVA
13518,210.0,3.0,LVA
13519,629.0,25.0,LVA
13520,660.0,5.0,LVA
13521,680.0,15.0,LVA
13522,890.0,11.0,LVA
13523,712.0,5.0,LVA
13524,584.0,16.0,LVA
13525,207.0,10.0,LVA
13526,526.0,9.0,LVA
13527,794.0,11.0,LVA
13528,686.0,7.0,LVA
13529,930.0,11.0,LVA
13530,690.0,14.0,LVA
13531,612.0,4.0,LVA
13532,100.0,9.0,LVA
13533,414.0,4.0,LVA
13534,753.0,3.0,LVA
13535,637.0,2.0,LVA
13536,898.0,4.0,LVA
13537,580.0,9.0,LVA
13538,457.0,13.0,LVA
13539,116.0,9.0,LVA
13540,376.0,0.0,LVA
13541,642.0,7.0,LVA
13542,380.0,5.0,LVA
13543,366.0,4.0,LVA
13544,442.0,5.0,LVA
13545,278.0,6.0,LVA
13546,89.0,3.0,LVA
13547,316.0,2.0,LVA
13548,395.0,5.0,LVA
13549,455.0,9.0,LVA
13550,533.0,2.0,LVA
13551,453.0,2.0,LVA
13552,208.0,2.0,LVA
13553,92.0,2.0,LVA
13554,215.0,3.0,LVA
13555,404.0,1.0,LVA
13556,357.0,7.0,LVA
13557,367.0,3.0,LVA
13558,313.0,6.0,LVA
13559,171.0,2.0,LVA
13560,132.0,3.0,LVA
13561,242.0,3.0,LVA
13562,215.0,2.0,LVA
13563,284.0,5.0,LVA
13564,251.0,1.0,LVA
13565,251.0,0.0,LVA
13566,136.0,3.0,LVA
13567,79.0,4.0,LVA
13568,211.0,2.0,LVA
13569,259.0,4.0,LVA
13570,250.0,1.0,LVA
13571,161.0,2.0,LVA
13572,188.0,0.0,LVA
13573,115.0,3.0,LVA
13574,44.0,0.0,LVA
13575,58.0,1.0,LVA
13576,188.0,1.0,LVA
13577,148.0,1.0,LVA
13578,114.0,0.0,LVA
13579,102.0,0.0,LVA
13580,75.0,1.0,LVA
13581,95.0,0.0,LVA
13582,74.0,0.0,LVA
13583,89.0,0.0,LVA
13584,137.0,0.0,LVA
13585,109.0,0.0,LVA
13586,67.0,1.0,LVA
13587,68.0,0.0,LVA
13588,40.0,1.0,LVA
13589,67.0,0.0,LVA
13590,74.0,0.0,LVA
13591,77.0,1.0,LVA
13592,44.0,0.0,LVA
13593,95.0,0.0,LVA
13594,32.0,1.0,LVA
13595,21.0,0.0,LVA
13596,22.0,0.0,LVA
13597,29.0,0.0,LVA
13598,31.0,0.0,LVA
13599,22.0,0.0,LVA
13600,12.0,0.0,LVA
13601,34.0,0.0,LVA
13602,1.0,0.0,LVA
13603,10.0,0.0,LVA
13604,17.0,0.0,LVA
13605,4.0,0.0,LVA
13606,8.0,1.0,LVA
13607,4.0,0.0,LVA
13608,5.0,0.0,LVA
13609,3.0,0.0,LVA
13610,10.0,0.0,LVA
13611,5.0,0.0,LVA
13612,11.0,0.0,LVA
13613,5.0,0.0,LVA
13614,11.0,0.0,LVA
13615,3.0,0.0,LVA
13616,1.0,0.0,LVA
13617,3.0,0.0,LVA
13618,9.0,0.0,LVA
13619,6.0,0.0,LVA
13620,4.0,1.0,LVA
13621,2.0,0.0,LVA
13622,8.0,0.0,LVA
13623,3.0,0.0,LVA
13624,12.0,0.0,LVA
13625,6.0,0.0,LVA
13626,9.0,0.0,LVA
13627,6.0,0.0,LVA
13628,18.0,1.0,LVA
13629,5.0,0.0,LVA
13630,0.0,0.0,LVA
13631,4.0,0.0,LVA
13632,3.0,0.0,LVA
13633,3.0,0.0,LVA
13634,1.0,0.0,LVA
13635,3.0,0.0,LVA
13636,0.0,0.0,LVA
13637,1.0,1.0,LVA
13638,7.0,0.0,LVA
13639,7.0,0.0,LVA
13640,1.0,0.0,LVA
13641,4.0,0.0,LVA
13642,10.0,0.0,LVA
13643,3.0,0.0,LVA
13644,0.0,0.0,LVA
13645,2.0,0.0,LVA
13646,7.0,0.0,LVA
13647,6.0,0.0,LVA
13648,18.0,0.0,LVA
13649,8.0,0.0,LVA
13650,3.0,0.0,LVA
13651,3.0,0.0,LVA
13652,5.0,0.0,LVA
13653,7.0,0.0,LVA
13654,3.0,0.0,LVA
13655,4.0,0.0,LVA
13656,4.0,1.0,LVA
13657,1.0,0.0,LVA
13658,0.0,0.0,LVA
13659,13.0,0.0,LVA
13660,1.0,0.0,LVA
13661,2.0,0.0,LVA
13662,6.0,0.0,LVA
13663,4.0,0.0,LVA
13664,1.0,0.0,LVA
13665,0.0,0.0,LVA
13666,3.0,0.0,LVA
13667,4.0,0.0,LVA
13668,6.0,0.0,LVA
13669,1.0,0.0,LVA
13670,4.0,0.0,LVA
13671,0.0,0.0,LVA
13672,1.0,1.0,LVA
13673,0.0,0.0,LVA
13674,8.0,0.0,LVA
13675,11.0,0.0,LVA
13676,13.0,0.0,LVA
13677,7.0,0.0,LVA
13678,7.0,0.0,LVA
13679,3.0,0.0,LVA
13680,1.0,0.0,LVA
13681,1.0,0.0,LVA
13682,0.0,0.0,LVA
13683,1.0,0.0,LVA
13684,3.0,0.0,LVA
13685,1.0,0.0,LVA
13686,1.0,0.0,LVA
13687,1.0,0.0,LVA
13688,3.0,0.0,LVA
13689,1.0,0.0,LVA
13690,0.0,0.0,LVA
13691,0.0,0.0,LVA
13692,0.0,0.0,LVA
13693,0.0,0.0,LVA
13694,0.0,0.0,LVA
13695,1.0,0.0,LVA
13696,2.0,0.0,LVA
13697,4.0,0.0,LVA
13698,6.0,0.0,LVA
13699,1.0,2.0,LVA
13700,0.0,0.0,LVA
13701,0.0,0.0,LVA
13702,1.0,0.0,LVA
13703,2.0,2.0,LVA
13704,2.0,0.0,LVA
13705,3.0,0.0,LVA
13706,1.0,0.0,LVA
13707,0.0,1.0,LVA
13708,2.0,0.0,LVA
13709,1.0,0.0,LVA
13710,3.0,0.0,LVA
13711,3.0,0.0,LVA
13712,8.0,0.0,LVA
13713,5.0,0.0,LVA
13714,0.0,0.0,LVA
13715,1.0,1.0,LVA
13716,1.0,0.0,LVA
13717,3.0,0.0,LVA
13718,4.0,0.0,LVA
13719,4.0,1.0,LVA
13720,4.0,0.0,LVA
13721,2.0,0.0,LVA
13722,1.0,1.0,LVA
13723,16.0,0.0,LVA
13724,5.0,0.0,LVA
13725,9.0,1.0,LVA
13726,4.0,0.0,LVA
13727,3.0,0.0,LVA
13728,1.0,1.0,LVA
13729,11.0,1.0,LVA
13730,27.0,0.0,LVA
13731,8.0,0.0,LVA
13732,11.0,0.0,LVA
13733,1.0,0.0,LVA
13734,4.0,1.0,LVA
13735,7.0,0.0,LVA
13736,9.0,0.0,LVA
13737,2.0,0.0,LVA
13738,19.0,0.0,LVA
13739,9.0,0.0,LVA
13740,4.0,0.0,LVA
13741,0.0,0.0,LVA
13742,17.0,1.0,LVA
13743,8.0,0.0,LVA
13744,1.0,1.0,LVA
13745,12.0,0.0,LVA
13746,9.0,1.0,LVA
13747,13.0,0.0,LVA
13748,18.0,2.0,LVA
13749,6.0,0.0,LVA
13750,8.0,1.0,LVA
13751,20.0,0.0,LVA
13752,6.0,1.0,LVA
13753,17.0,0.0,LVA
13754,13.0,0.0,LVA
13755,9.0,3.0,LVA
13756,12.0,0.0,LVA
13757,15.0,0.0,LVA
13758,30.0,0.0,LVA
13759,7.0,1.0,LVA
13760,9.0,0.0,LVA
13761,9.0,0.0,LVA
13762,4.0,0.0,LVA
13763,2.0,0.0,LVA
13764,21.0,1.0,LVA
13765,18.0,2.0,LVA
13766,23.0,0.0,LVA
13767,12.0,1.0,LVA
13768,29.0,0.0,LVA
13769,6.0,0.0,LVA
13770,9.0,1.0,LVA
13771,24.0,0.0,LVA
13772,16.0,1.0,LVA
13773,35.0,1.0,LVA
13774,12.0,0.0,LVA
13775,48.0,0.0,LVA
13776,22.0,0.0,LVA
13777,29.0,0.0,LVA
13778,42.0,0.0,LVA
13779,25.0,0.0,LVA
13780,36.0,0.0,LVA
13781,23.0,0.0,LVA
13782,24.0,0.0,LVA
13783,17.0,0.0,LVA
13784,44.0,0.0,LVA
13785,15.0,0.0,LVA
13786,12.0,0.0,LVA
13787,23.0,0.0,LVA
13788,15.0,0.0,LVA
13789,11.0,0.0,LVA
13790,26.0,0.0,LVA
13791,4.0,0.0,LVA
13792,4.0,0.0,LVA
13793,9.0,0.0,LVA
13794,1.0,0.0,LVA
13795,6.0,0.0,LVA
13796,2.0,0.0,LVA
13797,2.0,0.0,LVA
13798,3.0,0.0,LVA
13799,2.0,0.0,LVA
13800,0.0,0.0,LVA
13801,0.0,0.0,LVA
13802,0.0,0.0,LVA
13803,0.0,0.0,LVA
13804,1.0,0.0,LVA
13805,0.0,0.0,LVA
13806,0.0,0.0,LVA
13807,0.0,0.0,LVA
14317,175.0,16.0,LIE
14318,20.0,,LIE
14319,269.0,,LIE
14320,35.0,,LIE
14321,76.0,2.0,LIE
14322,21.0,0.0,LIE
14323,13.0,1.0,LIE
14324,52.0,0.0,LIE
14325,32.0,,LIE
14326,16.0,,LIE
14327,25.0,1.0,LIE
14328,9.0,0.0,LIE
14329,28.0,0.0,LIE
14330,7.0,,LIE
14331,1.0,5.0,LIE
14332,18.0,,LIE
14333,195.0,,LIE
14334,25.0,1.0,LIE
14335,2.0,1.0,LIE
14336,44.0,4.0,LIE
14337,3.0,,LIE
14338,15.0,,LIE
14339,22.0,0.0,LIE
14340,21.0,0.0,LIE
14341,49.0,0.0,LIE
14342,13.0,1.0,LIE
14343,4.0,2.0,LIE
14344,15.0,,LIE
14345,42.0,,LIE
14346,23.0,1.0,LIE
14347,28.0,0.0,LIE
14348,31.0,0.0,LIE
14349,45.0,0.0,LIE
14350,13.0,1.0,LIE
14351,23.0,,LIE
14352,24.0,,LIE
14353,49.0,0.0,LIE
14354,33.0,0.0,LIE
14355,28.0,0.0,LIE
14356,33.0,0.0,LIE
14357,47.0,1.0,LIE
14358,18.0,,LIE
14359,20.0,,LIE
14360,37.0,1.0,LIE
14361,26.0,0.0,LIE
14362,22.0,0.0,LIE
14363,26.0,0.0,LIE
14364,37.0,0.0,LIE
14365,25.0,,LIE
14366,16.0,,LIE
14367,42.0,0.0,LIE
14368,30.0,0.0,LIE
14369,17.0,0.0,LIE
14370,11.0,0.0,LIE
14371,7.0,0.0,LIE
14372,19.0,,LIE
14373,6.0,,LIE
14374,15.0,0.0,LIE
14375,7.0,0.0,LIE
14376,21.0,0.0,LIE
14377,1.0,0.0,LIE
14378,4.0,0.0,LIE
14379,5.0,0.0,LIE
14380,3.0,0.0,LIE
14381,5.0,0.0,LIE
14382,1.0,0.0,LIE
14383,3.0,0.0,LIE
14384,1.0,0.0,LIE
14385,3.0,0.0,LIE
14386,3.0,0.0,LIE
14387,1.0,0.0,LIE
14388,1.0,0.0,LIE
14389,0.0,0.0,LIE
14390,1.0,0.0,LIE
14391,0.0,0.0,LIE
14392,0.0,0.0,LIE
14393,0.0,0.0,LIE
14394,1.0,0.0,LIE
14395,0.0,0.0,LIE
14396,1.0,0.0,LIE
14397,1.0,0.0,LIE
14398,1.0,0.0,LIE
14399,0.0,0.0,LIE
14400,1.0,0.0,LIE
14401,0.0,0.0,LIE
14402,1.0,0.0,LIE
14403,0.0,0.0,LIE
14404,0.0,0.0,LIE
14405,0.0,0.0,LIE
14406,0.0,0.0,LIE
14407,2.0,0.0,LIE
14408,0.0,0.0,LIE
14409,1.0,0.0,LIE
14410,1.0,0.0,LIE
14411,0.0,0.0,LIE
14412,0.0,0.0,LIE
14413,0.0,0.0,LIE
14414,0.0,0.0,LIE
14415,0.0,0.0,LIE
14416,0.0,0.0,LIE
14417,0.0,0.0,LIE
14418,0.0,0.0,LIE
14419,0.0,0.0,LIE
14420,0.0,0.0,LIE
14421,1.0,0.0,LIE
14422,1.0,0.0,LIE
14423,1.0,0.0,LIE
14424,2.0,0.0,LIE
14425,2.0,0.0,LIE
14426,1.0,0.0,LIE
14427,0.0,0.0,LIE
14428,0.0,0.0,LIE
14429,0.0,0.0,LIE
14430,1.0,0.0,LIE
14431,1.0,0.0,LIE
14432,3.0,0.0,LIE
14433,3.0,0.0,LIE
14434,0.0,0.0,LIE
14435,0.0,0.0,LIE
14436,1.0,0.0,LIE
14437,0.0,0.0,LIE
14438,1.0,0.0,LIE
14439,1.0,0.0,LIE
14440,0.0,0.0,LIE
14441,0.0,0.0,LIE
14442,0.0,0.0,LIE
14443,0.0,0.0,LIE
14444,0.0,0.0,LIE
14445,0.0,0.0,LIE
14446,0.0,0.0,LIE
14447,0.0,0.0,LIE
14448,0.0,0.0,LIE
14449,0.0,0.0,LIE
14450,0.0,0.0,LIE
14451,0.0,0.0,LIE
14452,1.0,0.0,LIE
14453,1.0,0.0,LIE
14454,0.0,0.0,LIE
14455,0.0,0.0,LIE
14456,0.0,0.0,LIE
14457,0.0,0.0,LIE
14458,0.0,0.0,LIE
14459,0.0,0.0,LIE
14460,0.0,0.0,LIE
14461,0.0,0.0,LIE
14462,0.0,0.0,LIE
14463,1.0,0.0,LIE
14464,0.0,0.0,LIE
14465,1.0,0.0,LIE
14466,0.0,0.0,LIE
14467,0.0,0.0,LIE
14468,0.0,0.0,LIE
14469,0.0,0.0,LIE
14470,0.0,0.0,LIE
14471,0.0,0.0,LIE
14472,0.0,0.0,LIE
14473,0.0,0.0,LIE
14474,0.0,0.0,LIE
14475,0.0,0.0,LIE
14476,1.0,0.0,LIE
14477,0.0,0.0,LIE
14478,0.0,0.0,LIE
14479,1.0,0.0,LIE
14480,0.0,0.0,LIE
14481,0.0,0.0,LIE
14482,0.0,0.0,LIE
14483,0.0,0.0,LIE
14484,0.0,0.0,LIE
14485,0.0,0.0,LIE
14486,0.0,0.0,LIE
14487,0.0,0.0,LIE
14488,0.0,0.0,LIE
14489,0.0,0.0,LIE
14490,0.0,0.0,LIE
14491,0.0,0.0,LIE
14492,0.0,0.0,LIE
14493,0.0,0.0,LIE
14494,0.0,0.0,LIE
14495,0.0,0.0,LIE
14496,0.0,0.0,LIE
14497,0.0,0.0,LIE
14498,0.0,0.0,LIE
14499,0.0,0.0,LIE
14500,0.0,0.0,LIE
14501,0.0,0.0,LIE
14502,0.0,0.0,LIE
14503,0.0,0.0,LIE
14504,0.0,0.0,LIE
14505,0.0,0.0,LIE
14506,0.0,0.0,LIE
14507,0.0,0.0,LIE
14508,0.0,0.0,LIE
14509,0.0,0.0,LIE
14510,0.0,0.0,LIE
14511,0.0,0.0,LIE
14512,0.0,0.0,LIE
14513,0.0,0.0,LIE
14514,0.0,0.0,LIE
14515,0.0,0.0,LIE
14516,0.0,0.0,LIE
14517,0.0,0.0,LIE
14518,0.0,0.0,LIE
14519,0.0,0.0,LIE
14520,0.0,0.0,LIE
14521,0.0,0.0,LIE
14522,0.0,0.0,LIE
14523,0.0,0.0,LIE
14524,0.0,0.0,LIE
14525,0.0,0.0,LIE
14526,0.0,0.0,LIE
14527,0.0,0.0,LIE
14528,0.0,0.0,LIE
14529,0.0,0.0,LIE
14530,0.0,0.0,LIE
14531,0.0,0.0,LIE
14532,0.0,0.0,LIE
14533,0.0,0.0,LIE
14534,0.0,0.0,LIE
14535,0.0,0.0,LIE
14536,0.0,0.0,LIE
14537,0.0,0.0,LIE
14538,0.0,0.0,LIE
14539,0.0,0.0,LIE
14540,0.0,0.0,LIE
14541,0.0,0.0,LIE
14542,0.0,0.0,LIE
14543,0.0,0.0,LIE
14544,0.0,0.0,LIE
14545,0.0,0.0,LIE
14546,0.0,0.0,LIE
14547,0.0,0.0,LIE
14548,1.0,0.0,LIE
14549,0.0,0.0,LIE
14550,0.0,0.0,LIE
14551,0.0,0.0,LIE
14552,0.0,0.0,LIE
14553,0.0,0.0,LIE
14554,0.0,0.0,LIE
14555,1.0,0.0,LIE
14556,0.0,0.0,LIE
14557,0.0,0.0,LIE
14558,0.0,0.0,LIE
14559,0.0,0.0,LIE
14560,1.0,0.0,LIE
14561,0.0,0.0,LIE
14562,0.0,0.0,LIE
14563,1.0,0.0,LIE
14564,0.0,0.0,LIE
14565,1.0,0.0,LIE
14566,0.0,0.0,LIE
14567,0.0,0.0,LIE
14568,1.0,1.0,LIE
14569,1.0,0.0,LIE
14570,3.0,0.0,LIE
14571,4.0,0.0,LIE
14572,4.0,0.0,LIE
14573,2.0,0.0,LIE
14574,1.0,0.0,LIE
14575,1.0,0.0,LIE
14576,4.0,0.0,LIE
14577,3.0,0.0,LIE
14578,2.0,0.0,LIE
14579,0.0,0.0,LIE
14580,5.0,0.0,LIE
14581,2.0,0.0,LIE
14582,7.0,0.0,LIE
14583,9.0,0.0,LIE
14584,0.0,0.0,LIE
14585,9.0,0.0,LIE
14586,7.0,0.0,LIE
14587,5.0,0.0,LIE
14588,0.0,0.0,LIE
14589,2.0,0.0,LIE
14590,1.0,0.0,LIE
14591,1.0,0.0,LIE
14592,2.0,0.0,LIE
14593,0.0,0.0,LIE
14594,0.0,0.0,LIE
14595,0.0,0.0,LIE
14596,0.0,0.0,LIE
14597,0.0,0.0,LIE
14598,0.0,0.0,LIE
14599,0.0,0.0,LIE
14600,1.0,0.0,LIE
14601,0.0,0.0,LIE
14602,0.0,0.0,LIE
15112,2806.0,41.0,LTU
15113,3255.0,56.0,LTU
15114,3476.0,44.0,LTU
15115,2515.0,44.0,LTU
15116,1580.0,39.0,LTU
15117,1824.0,42.0,LTU
15118,1773.0,62.0,LTU
15119,2975.0,44.0,LTU
15120,3655.0,36.0,LTU
15121,3875.0,35.0,LTU
15122,2309.0,56.0,LTU
15123,1757.0,46.0,LTU
15124,2913.0,28.0,LTU
15125,3967.0,46.0,LTU
15126,3541.0,40.0,LTU
15127,3451.0,43.0,LTU
15128,3397.0,25.0,LTU
15129,2083.0,45.0,LTU
15130,1379.0,29.0,LTU
15131,2908.0,54.0,LTU
15132,3757.0,49.0,LTU
15133,3029.0,35.0,LTU
15134,3261.0,18.0,LTU
15135,3291.0,27.0,LTU
15136,1375.0,25.0,LTU
15137,1424.0,44.0,LTU
15138,2308.0,24.0,LTU
15139,2870.0,34.0,LTU
15140,2451.0,37.0,LTU
15141,2621.0,19.0,LTU
15142,2242.0,34.0,LTU
15143,1269.0,21.0,LTU
15144,1200.0,27.0,LTU
15145,1915.0,22.0,LTU
15146,2123.0,22.0,LTU
15147,2376.0,23.0,LTU
15148,2101.0,27.0,LTU
15149,2390.0,21.0,LTU
15150,1338.0,18.0,LTU
15151,1134.0,20.0,LTU
15152,2178.0,27.0,LTU
15153,2094.0,20.0,LTU
15154,2316.0,19.0,LTU
15155,1661.0,23.0,LTU
15156,1980.0,20.0,LTU
15157,1101.0,20.0,LTU
15158,1100.0,15.0,LTU
15159,1372.0,14.0,LTU
15160,1733.0,17.0,LTU
15161,1889.0,14.0,LTU
15162,1542.0,11.0,LTU
15163,1568.0,10.0,LTU
15164,1060.0,17.0,LTU
15165,1190.0,8.0,LTU
15166,1596.0,9.0,LTU
15167,1681.0,10.0,LTU
15168,1435.0,7.0,LTU
15169,1405.0,2.0,LTU
15170,759.0,6.0,LTU
15171,748.0,11.0,LTU
15172,619.0,4.0,LTU
15173,1179.0,3.0,LTU
15174,909.0,8.0,LTU
15175,1055.0,6.0,LTU
15176,814.0,4.0,LTU
15177,1013.0,5.0,LTU
15178,445.0,5.0,LTU
15179,621.0,2.0,LTU
15180,591.0,6.0,LTU
15181,550.0,1.0,LTU
15182,468.0,3.0,LTU
15183,471.0,4.0,LTU
15184,463.0,2.0,LTU
15185,210.0,3.0,LTU
15186,210.0,2.0,LTU
15187,280.0,2.0,LTU
15188,287.0,1.0,LTU
15189,279.0,3.0,LTU
15190,245.0,0.0,LTU
15191,244.0,4.0,LTU
15192,108.0,1.0,LTU
15193,123.0,0.0,LTU
15194,157.0,2.0,LTU
15195,188.0,0.0,LTU
15196,211.0,1.0,LTU
15197,119.0,1.0,LTU
15198,172.0,1.0,LTU
