,cases,deaths,countryterritoryCode
13128,1815.0,8.0,LVA
13129,1877.0,17.0,LVA
13130,1994.0,12.0,LVA
13131,1835.0,13.0,LVA
13132,1628.0,6.0,LVA
13133,671.0,15.0,LVA
13134,180.0,2.0,LVA
13135,167.0,7.0,LVA
13136,1157.0,9.0,LVA
13137,1246.0,8.0,LVA
13138,1319.0,24.0,LVA
13139,1186.0,22.0,LVA
13140,335.0,4.0,LVA
13141,203.0,3.0,LVA
13142,122.0,6.0,LVA
13143,948.0,5.0,LVA
13144,954.0,12.0,LVA
13145,748.0,11.0,LVA
13146,991.0,12.0,LVA
13147,326.0,10.0,LVA
13148,423.0,6.0,LVA
13149,910.0,8.0,LVA
13150,841.0,11.0,LVA
13151,934.0,11.0,LVA
13152,886.0,18.0,LVA
13153,930.0,14.0,LVA
13154,271.0,1.0,LVA
13155,481.0,9.0,LVA
13156,805.0,6.0,LVA
13157,650.0,11.0,LVA
13158,793.0,24.0,LVA
13159,796.0,25.0,LVA
13160,860.0,23.0,LVA
13161,230.0,10.0,LVA
13162,477.0,6.0,LVA
13163,727.0,13.0,LVA
13164,723.0,16.0,LVA
13165,712.0,19.0,LVA
13166,1031.0,34.0,LVA
13167,931.0,24.0,LVA
13168,315.0,9.0,LVA
13169,488.0,16.0,LVA
13170,919.0,17.0,LVA
13171,874.0,30.0,LVA
13172,1095.0,20.0,LVA
13173,1279.0,56.0,LVA
13174,1293.0,40.0,LVA
13175,349.0,17.0,LVA
13176,493.0,10.0,LVA
13177,617.0,20.0,LVA
13178,445.0,19.0,LVA
13179,1221.0,26.0,LVA
13180,1501.0,79.0,LVA
13181,1077.0,31.0,LVA
13182,422.0,3.0,LVA
13183,765.0,28.0,LVA
13184,1422.0,51.0,LVA
13185,1388.0,37.0,LVA
13186,1378.0,48.0,LVA
13187,1689.0,37.0,LVA
13188,1451.0,46.0,LVA
13189,423.0,16.0,LVA
13190,1255.0,27.0,LVA
13191,1888.0,28.0,LVA
13192,1821.0,43.0,LVA
13193,2347.0,47.0,LVA
13194,2718.0,45.0,LVA
13195,1884.0,43.0,LVA
13196,772.0,16.0,LVA
13197,1800.0,16.0,LVA
13198,2879.0,39.0,LVA
13199,2758.0,25.0,LVA
13200,2919.0,64.0,LVA
13201,3206.0,33.0,LVA
13202,2117.0,26.0,LVA
13203,887.0,21.0,LVA
13204,2252.0,10.0,LVA
13205,2932.0,26.0,LVA
13206,3133.0,24.0,LVA
13207,2935.0,23.0,LVA
13208,2599.0,24.0,LVA
13209,1853.0,23.0,LVA
13210,1253.0,7.0,LVA
13211,2377.0,9.0,LVA
13212,2799.0,12.0,LVA
13213,2142.0,12.0,LVA
13214,2408.0,21.0,LVA
13215,2236.0,17.0,LVA
13216,1376.0,18.0,LVA
13217,1002.0,2.0,LVA
13218,1359.0,4.0,LVA
13219,1669.0,7.0,LVA
13220,1695.0,4.0,LVA
13221,1752.0,10.0,LVA
13222,1671.0,16.0,LVA
13223,1010.0,14.0,LVA
13224,479.0,2.0,LVA
13225,1033.0,10.0,LVA
13226,1190.0,10.0,LVA
13227,1127.0,4.0,LVA
13228,1208.0,11.0,LVA
13229,1203.0,6.0,LVA
13230,804.0,11.0,LVA
13231,290.0,5.0,LVA
13232,567.0,2.0,LVA
13233,816.0,7.0,LVA
13234,710.0,6.0,LVA
13235,776.0,4.0,LVA
13236,674.0,7.0,LVA
13237,494.0,13.0,LVA
13238,189.0,5.0,LVA
13239,404.0,0.0,LVA
13240,542.0,5.0,LVA
13241,533.0,3.0,LVA
13242,596.0,4.0,LVA
13243,697.0,7.0,LVA
13244,460.0,8.0,LVA
13245,135.0,4.0,LVA
13246,393.0,2.0,LVA
13247,419.0,5.0,LVA
13248,489.0,4.0,LVA
13249,490.0,3.0,LVA
13250,459.0,3.0,LVA
13251,311.0,4.0,LVA
13252,114.0,3.0,LVA
13253,358.0,1.0,LVA
13254,360.0,0.0,LVA
13255,354.0,4.0,LVA
13256,340.0,1.0,LVA
13257,469.0,1.0,LVA
13258,237.0,5.0,LVA
13259,81.0,0.0,LVA
13260,196.0,0.0,LVA
13261,256.0,0.0,LVA
13262,181.0,2.0,LVA
13263,150.0,1.0,LVA
13264,249.0,1.0,LVA
13265,169.0,0.0,LVA
13266,73.0,0.0,LVA
13267,101.0,1.0,LVA
13268,160.0,0.0,LVA
13269,133.0,1.0,LVA
13270,146.0,1.0,LVA
13271,180.0,1.0,LVA
13272,154.0,2.0,LVA
13273,49.0,2.0,LVA
13274,73.0,0.0,LVA
13275,108.0,0.0,LVA
13276,127.0,0.0,LVA
13277,107.0,0.0,LVA
13278,120.0,0.0,LVA
13279,125.0,2.0,LVA
13280,41.0,0.0,LVA
13281,74.0,0.0,LVA
13282,63.0,0.0,LVA
13283,80.0,1.0,LVA
13284,70.0,0.0,LVA
13285,97.0,2.0,LVA
13286,112.0,0.0,LVA
13287,26.0,0.0,LVA
13288,36.0,0.0,LVA
13289,64.0,0.0,LVA
13290,82.0,2.0,LVA
13291,67.0,0.0,LVA
13292,78.0,2.0,LVA
13293,68.0,2.0,LVA
13294,23.0,0.0,LVA
13295,56.0,0.0,LVA
13296,43.0,1.0,LVA
13297,38.0,0.0,LVA
13298,44.0,0.0,LVA
13299,62.0,2.0,LVA
13300,54.0,4.0,LVA
13301,25.0,1.0,LVA
13302,33.0,0.0,LVA
13303,39.0,1.0,LVA
13304,46.0,0.0,LVA
13305,37.0,1.0,LVA
13306,34.0,2.0,LVA
13307,53.0,2.0,LVA
13308,18.0,0.0,LVA
13309,36.0,0.0,LVA
13310,32.0,0.0,LVA
13311,34.0,1.0,LVA
13312,50.0,1.0,LVA
13313,48.0,3.0,LVA
13314,46.0,3.0,LVA
13315,22.0,0.0,LVA
13316,31.0,2.0,LVA
13317,60.0,0.0,LVA
13318,40.0,6.0,LVA
13319,71.0,7.0,LVA
13320,100.0,5.0,LVA
13321,89.0,5.0,LVA
13322,30.0,0.0,LVA
13323,41.0,0.0,LVA
13324,39.0,2.0,LVA
13325,20.0,1.0,LVA
13326,33.0,3.0,LVA
13327,102.0,0.0,LVA
13328,125.0,1.0,LVA
13329,40.0,0.0,LVA
13330,74.0,3.0,LVA
13331,84.0,8.0,LVA
13332,108.0,3.0,LVA
13333,141.0,7.0,LVA
13334,156.0,11.0,LVA
13335,143.0,8.0,LVA
13336,74.0,0.0,LVA
13337,90.0,5.0,LVA
13338,178.0,2.0,LVA
13339,178.0,6.0,LVA
13340,196.0,15.0,LVA
13341,244.0,5.0,LVA
13342,256.0,10.0,LVA
13343,76.0,0.0,LVA
13344,135.0,6.0,LVA
13345,256.0,5.0,LVA
13346,259.0,10.0,LVA
13347,296.0,6.0,LVA
13348,348.0,7.0,LVA
13349,319.0,3.0,LVA
13350,101.0,6.0,LVA
13351,180.0,0.0,LVA
13352,306.0,11.0,LVA
13353,354.0,4.0,LVA
13354,348.0,7.0,LVA
13355,396.0,6.0,LVA
13356,435.0,14.0,LVA
13357,134.0,2.0,LVA
13358,233.0,3.0,LVA
13359,441.0,14.0,LVA
13360,477.0,8.0,LVA
13361,497.0,3.0,LVA
13362,609.0,18.0,LVA
13363,563.0,11.0,LVA
13364,147.0,3.0,LVA
13365,381.0,9.0,LVA
13366,544.0,9.0,LVA
13367,666.0,8.0,LVA
13368,698.0,17.0,LVA
13369,729.0,6.0,LVA
13370,659.0,4.0,LVA
13371,338.0,1.0,LVA
13372,632.0,4.0,LVA
13373,786.0,11.0,LVA
13374,1036.0,19.0,LVA
13375,773.0,12.0,LVA
13376,358.0,7.0,LVA
13377,425.0,5.0,LVA
13378,203.0,10.0,LVA
13379,380.0,5.0,LVA
13380,812.0,8.0,LVA
13381,763.0,6.0,LVA
13382,696.0,7.0,LVA
13383,967.0,8.0,LVA
13384,596.0,4.0,LVA
13385,220.0,4.0,LVA
13386,361.0,1.0,LVA
13387,711.0,7.0,LVA
13388,683.0,6.0,LVA
13389,578.0,9.0,LVA
13390,759.0,8.0,LVA
13391,688.0,15.0,LVA
13392,202.0,3.0,LVA
13393,337.0,5.0,LVA
13394,654.0,6.0,LVA
13395,612.0,12.0,LVA
13396,643.0,11.0,LVA
13397,733.0,17.0,LVA
13398,537.0,12.0,LVA
13399,210.0,4.0,LVA
13400,368.0,0.0,LVA
13401,666.0,5.0,LVA
13402,658.0,18.0,LVA
13403,740.0,17.0,LVA
13404,643.0,9.0,LVA
13405,309.0,3.0,LVA
13406,119.0,3.0,LVA
13407,238.0,8.0,LVA
13408,279.0,1.0,LVA
13409,587.0,9.0,LVA
13410,638.0,14.0,LVA
13411,630.0,6.0,LVA
13412,526.0,10.0,LVA
13413,167.0,5.0,LVA
13414,324.0,6.0,LVA
13415,602.0,5.0,LVA
13416,638.0,3.0,LVA
13417,606.0,13.0,LVA
13418,776.0,11.0,LVA
13419,508.0,12.0,LVA
13420,177.0,2.0,LVA
13421,260.0,5.0,LVA
13422,625.0,10.0,LVA
13423,622.0,10.0,LVA
13424,482.0,12.0,LVA
13425,818.0,12.0,LVA
13426,643.0,8.0,LVA
13427,178.0,2.0,LVA
13428,297.0,10.0,LVA
13429,578.0,11.0,LVA
13430,632.0,9.0,LVA
13431,638.0,11.0,LVA
13432,639.0,21.0,LVA
13433,472.0,6.0,LVA
13434,194.0,4.0,LVA
13435,322.0,8.0,LVA
13436,595.0,7.0,LVA
13437,746.0,14.0,LVA
13438,646.0,12.0,LVA
13439,919.0,16.0,LVA
13440,645.0,17.0,LVA
13441,272.0,3.0,LVA
13442,376.0,4.0,LVA
13443,827.0,13.0,LVA
13444,725.0,8.0,LVA
13445,813.0,6.0,LVA
13446,983.0,17.0,LVA
13447,669.0,24.0,LVA
13448,274.0,4.0,LVA
13449,410.0,4.0,LVA
13450,1069.0,5.0,LVA
13451,689.0,12.0,LVA
13452,708.0,13.0,LVA
13453,946.0,22.0,LVA
13454,713.0,18.0,LVA
13455,278.0,17.0,LVA
13456,424.0,8.0,LVA
13457,773.0,12.0,LVA
13458,808.0,15.0,LVA
13459,842.0,21.0,LVA
13460,990.0,32.0,LVA
13461,781.0,16.0,LVA
13462,288.0,8.0,LVA
13463,480.0,12.0,LVA
13464,1044.0,18.0,LVA
13465,876.0,28.0,LVA
13466,742.0,31.0,LVA
13467,1231.0,31.0,LVA
13468,775.0,17.0,LVA
13469,411.0,7.0,LVA
13470,533.0,15.0,LVA
13471,785.0,14.0,LVA
13472,931.0,18.0,LVA
13473,965.0,10.0,LVA
13474,1103.0,12.0,LVA
13475,693.0,12.0,LVA
13476,223.0,3.0,LVA
13477,512.0,14.0,LVA
13478,910.0,21.0,LVA
13479,876.0,19.0,LVA
13480,902.0,25.0,LVA
13481,1088.0,20.0,LVA
13482,812.0,29.0,LVA
13483,244.0,5.0,LVA
13484,567.0,17.0,LVA
13485,1031.0,26.0,LVA
13486,1084.0,15.0,LVA
13487,950.0,11.0,LVA
13488,1255.0,27.0,LVA
13489,878.0,18.0,LVA
13490,331.0,15.0,LVA
13491,616.0,31.0,LVA
13492,1170.0,17.0,LVA
13493,1237.0,11.0,LVA
13494,1374.0,36.0,LVA
13495,1229.0,32.0,LVA
13496,824.0,30.0,LVA
13497,621.0,12.0,LVA
13498,568.0,12.0,LVA
13499,314.0,24.0,LVA
13500,711.0,9.0,LVA
13808,11.0,0.0,LIE
13809,10.0,0.0,LIE
13810,2.0,0.0,LIE
13811,8.0,0.0,LIE
13812,5.0,0.0,LIE
13813,15.0,0.0,LIE
13814,1.0,0.0,LIE
13815,15.0,0.0,LIE
13816,14.0,0.0,LIE
13817,0.0,0.0,LIE
13818,14.0,0.0,LIE
13819,4.0,0.0,LIE
13820,14.0,0.0,LIE
13821,9.0,0.0,LIE
13822,14.0,0.0,LIE
13823,11.0,0.0,LIE
13824,1.0,0.0,LIE
13825,15.0,0.0,LIE
13826,5.0,0.0,LIE
13827,30.0,0.0,LIE
13828,5.0,0.0,LIE
13829,13.0,0.0,LIE
13830,13.0,0.0,LIE
13831,0.0,0.0,LIE
13832,12.0,0.0,LIE
13833,14.0,0.0,LIE
13834,10.0,0.0,LIE
13835,30.0,0.0,LIE
13836,7.0,0.0,LIE
13837,21.0,0.0,LIE
13838,2.0,0.0,LIE
13839,12.0,0.0,LIE
13840,27.0,0.0,LIE
13841,15.0,0.0,LIE
13842,22.0,0.0,LIE
13843,22.0,0.0,LIE
13844,2.0,0.0,LIE
13845,22.0,0.0,LIE
13846,6.0,0.0,LIE
13847,29.0,,LIE
13848,40.0,,LIE
13849,41.0,0.0,LIE
13850,31.0,0.0,LIE
13851,50.0,0.0,LIE
13852,27.0,0.0,LIE
13853,22.0,,LIE
13854,21.0,,LIE
13855,12.0,0.0,LIE
13856,78.0,0.0,LIE
13857,54.0,0.0,LIE
13858,11.0,0.0,LIE
13859,37.0,0.0,LIE
13860,57.0,0.0,LIE
13861,36.0,0.0,LIE
13862,51.0,0.0,LIE
13863,92.0,0.0,LIE
13864,110.0,0.0,LIE
13865,61.0,1.0,LIE
13866,17.0,0.0,LIE
13867,81.0,,LIE
13868,128.0,,LIE
13869,128.0,0.0,LIE
13870,112.0,0.0,LIE
13871,152.0,0.0,LIE
13872,39.0,0.0,LIE
13873,146.0,2.0,LIE
13874,69.0,,LIE
13875,200.0,,LIE
13876,117.0,0.0,LIE
13877,284.0,0.0,LIE
13878,218.0,2.0,LIE
13879,189.0,0.0,LIE
13880,1.0,0.0,LIE
13881,209.0,,LIE
13882,236.0,,LIE
13883,199.0,0.0,LIE
13884,119.0,0.0,LIE
13885,267.0,0.0,LIE
13886,9.0,1.0,LIE
13887,263.0,0.0,LIE
13888,99.0,,LIE
13889,152.0,,LIE
13890,362.0,0.0,LIE
13891,178.0,0.0,LIE
13892,127.0,0.0,LIE
13893,13.0,0.0,LIE
13894,93.0,0.0,LIE
13895,156.0,,LIE
13896,81.0,,LIE
13897,107.0,1.0,LIE
13898,154.0,1.0,LIE
13899,108.0,0.0,LIE
13900,9.0,1.0,LIE
13901,55.0,0.0,LIE
13902,125.0,,LIE
13903,77.0,,LIE
13904,125.0,0.0,LIE
13905,89.0,0.0,LIE
13906,81.0,0.0,LIE
13907,59.0,1.0,LIE
13908,159.0,0.0,LIE
13909,72.0,,LIE
13910,116.0,,LIE
13911,97.0,0.0,LIE
13912,145.0,0.0,LIE
13913,221.0,0.0,LIE
13914,108.0,0.0,LIE
13915,92.0,0.0,LIE
13916,61.0,,LIE
13917,142.0,,LIE
13918,141.0,0.0,LIE
13919,152.0,0.0,LIE
13920,146.0,,LIE
13921,102.0,1.0,LIE
13922,74.0,0.0,LIE
13923,79.0,,LIE
13924,185.0,,LIE
13925,184.0,0.0,LIE
13926,110.0,0.0,LIE
13927,125.0,0.0,LIE
13928,158.0,0.0,LIE
13929,92.0,0.0,LIE
13930,83.0,,LIE
13931,107.0,,LIE
13932,134.0,0.0,LIE
13933,109.0,0.0,LIE
13934,148.0,0.0,LIE
13935,75.0,0.0,LIE
13936,64.0,1.0,LIE
13937,48.0,,LIE
13938,183.0,,LIE
13939,55.0,0.0,LIE
13940,57.0,1.0,LIE
13941,76.0,0.0,LIE
13942,66.0,0.0,LIE
13943,58.0,0.0,LIE
13944,67.0,,LIE
13945,61.0,,LIE
13946,78.0,0.0,LIE
13947,101.0,,LIE
13948,68.0,0.0,LIE
13949,47.0,0.0,LIE
13950,28.0,2.0,LIE
13951,41.0,,LIE
13952,59.0,,LIE
13953,42.0,,LIE
13954,45.0,0.0,LIE
13955,39.0,0.0,LIE
13956,42.0,0.0,LIE
13957,6.0,0.0,LIE
13958,39.0,,LIE
13959,41.0,,LIE
13960,35.0,,LIE
13961,58.0,1.0,LIE
13962,33.0,0.0,LIE
13963,56.0,0.0,LIE
13964,11.0,0.0,LIE
13965,65.0,,LIE
13966,45.0,,LIE
13967,48.0,0.0,LIE
13968,31.0,0.0,LIE
13969,67.0,0.0,LIE
13970,4.0,1.0,LIE
13971,74.0,0.0,LIE
13972,52.0,,LIE
13973,53.0,,LIE
13974,36.0,2.0,LIE
13975,70.0,1.0,LIE
13976,66.0,,LIE
13977,109.0,2.0,LIE
13978,48.0,0.0,LIE
13979,45.0,,LIE
13980,69.0,,LIE
13981,27.0,0.0,LIE
13982,56.0,1.0,LIE
13983,63.0,0.0,LIE
13984,71.0,0.0,LIE
13985,55.0,0.0,LIE
13986,47.0,,LIE
13987,47.0,,LIE
13988,54.0,0.0,LIE
13989,54.0,0.0,LIE
13990,63.0,0.0,LIE
13991,28.0,0.0,LIE
13992,70.0,0.0,LIE
13993,55.0,,LIE
13994,58.0,,LIE
13995,55.0,0.0,LIE
13996,64.0,0.0,LIE
13997,55.0,0.0,LIE
13998,35.0,0.0,LIE
13999,24.0,0.0,LIE
14000,22.0,,LIE
14001,12.0,,LIE
14002,25.0,0.0,LIE
14003,21.0,0.0,LIE
14004,15.0,0.0,LIE
14005,29.0,0.0,LIE
14006,17.0,0.0,LIE
14007,14.0,,LIE
14008,12.0,,LIE
14009,13.0,0.0,LIE
14010,20.0,0.0,LIE
14011,4.0,0.0,LIE
14012,15.0,0.0,LIE
14013,3.0,,LIE
14014,11.0,,LIE
14015,8.0,,LIE
14016,6.0,0.0,LIE
14017,4.0,0.0,LIE
14018,2.0,0.0,LIE
14019,6.0,1.0,LIE
14020,10.0,0.0,LIE
14021,5.0,,LIE
14022,3.0,,LIE
14023,8.0,0.0,LIE
14024,3.0,0.0,LIE
14025,10.0,0.0,LIE
14026,2.0,0.0,LIE
14027,8.0,0.0,LIE
14028,3.0,,LIE
14029,9.0,,LIE
14030,5.0,0.0,LIE
14031,5.0,0.0,LIE
14032,4.0,0.0,LIE
14033,1.0,0.0,LIE
14034,2.0,0.0,LIE
14035,1.0,,LIE
14036,3.0,,LIE
14037,0.0,0.0,LIE
14038,4.0,0.0,LIE
14039,2.0,0.0,LIE
14040,0.0,0.0,LIE
14041,1.0,0.0,LIE
14042,1.0,,LIE
14043,1.0,,LIE
14044,1.0,0.0,LIE
14045,0.0,0.0,LIE
14046,2.0,0.0,LIE
14047,0.0,0.0,LIE
14048,4.0,0.0,LIE
14049,2.0,,LIE
14050,0.0,,LIE
14051,3.0,0.0,LIE
14052,7.0,0.0,LIE
14053,4.0,0.0,LIE
14054,6.0,0.0,LIE
14055,4.0,0.0,LIE
14056,10.0,,LIE
14057,3.0,,LIE
14058,5.0,0.0,LIE
14059,3.0,0.0,LIE
14060,4.0,0.0,LIE
14061,4.0,0.0,LIE
14062,6.0,0.0,LIE
14063,4.0,,LIE
14064,6.0,,LIE
14065,5.0,1.0,LIE
14066,13.0,0.0,LIE
14067,9.0,,LIE
14068,12.0,0.0,LIE
14069,9.0,0.0,LIE
14070,8.0,,LIE
14071,13.0,,LIE
14072,12.0,0.0,LIE
14073,11.0,0.0,LIE
14074,5.0,0.0,LIE
14075,7.0,0.0,LIE
14076,3.0,0.0,LIE
14077,4.0,,LIE
14078,2.0,,LIE
14079,7.0,0.0,LIE
14080,3.0,0.0,LIE
14081,14.0,0.0,LIE
14082,5.0,0.0,LIE
14083,5.0,0.0,LIE
14084,4.0,,LIE
14085,10.0,,LIE
14086,11.0,0.0,LIE
14087,13.0,0.0,LIE
14088,10.0,0.0,LIE
14089,14.0,0.0,LIE
14090,6.0,0.0,LIE
14091,9.0,,LIE
14092,6.0,,LIE
14093,13.0,0.0,LIE
14094,8.0,0.0,LIE
14095,12.0,0.0,LIE
14096,5.0,0.0,LIE
14097,1.0,0.0,LIE
14098,2.0,,LIE
14099,5.0,,LIE
14100,2.0,0.0,LIE
14101,1.0,0.0,LIE
14102,2.0,0.0,LIE
14103,2.0,0.0,LIE
14104,2.0,0.0,LIE
14105,0.0,,LIE
14106,0.0,,LIE
14107,0.0,0.0,LIE
14108,2.0,0.0,LIE
14109,3.0,0.0,LIE
14110,4.0,0.0,LIE
14111,1.0,0.0,LIE
14112,0.0,,LIE
14113,2.0,,LIE
14114,0.0,0.0,LIE
14115,3.0,0.0,LIE
14116,1.0,0.0,LIE
14117,0.0,0.0,LIE
14118,4.0,0.0,LIE
14119,1.0,,LIE
14120,3.0,,LIE
14121,0.0,0.0,LIE
14122,1.0,0.0,LIE
14123,2.0,0.0,LIE
14124,0.0,0.0,LIE
14125,1.0,0.0,LIE
14126,1.0,,LIE
14127,2.0,,LIE
14128,2.0,0.0,LIE
14129,3.0,0.0,LIE
14130,2.0,0.0,LIE
14131,2.0,0.0,LIE
14132,0.0,0.0,LIE
14133,3.0,,LIE
14134,2.0,,LIE
14135,1.0,0.0,LIE
14136,3.0,0.0,LIE
14137,2.0,0.0,LIE
14138,0.0,0.0,LIE
14139,2.0,0.0,LIE
14140,0.0,,LIE
14141,0.0,,LIE
14142,1.0,0.0,LIE
14143,1.0,0.0,LIE
14144,2.0,0.0,LIE
14145,0.0,0.0,LIE
14146,0.0,0.0,LIE
14147,1.0,,LIE
14148,1.0,,LIE
14149,0.0,0.0,LIE
14150,0.0,0.0,LIE
14151,0.0,0.0,LIE
14152,0.0,0.0,LIE
14153,0.0,0.0,LIE
14154,0.0,,LIE
14155,2.0,,LIE
14156,1.0,1.0,LIE
14157,1.0,0.0,LIE
14158,0.0,0.0,LIE
14159,0.0,0.0,LIE
14160,0.0,0.0,LIE
14161,2.0,,LIE
14162,1.0,,LIE
14163,2.0,,LIE
14164,1.0,,LIE
14165,4.0,0.0,LIE
14166,0.0,0.0,LIE
14167,4.0,0.0,LIE
14168,0.0,,LIE
14169,2.0,,LIE
14170,0.0,0.0,LIE
14171,4.0,0.0,LIE
14172,0.0,0.0,LIE
14173,2.0,0.0,LIE
14174,0.0,,LIE
14175,2.0,,LIE
14176,1.0,,LIE
14177,3.0,0.0,LIE
14178,1.0,0.0,LIE
14179,1.0,0.0,LIE
14180,2.0,0.0,LIE
14181,5.0,0.0,LIE
14182,1.0,,LIE
14183,3.0,,LIE
14184,1.0,0.0,LIE
14185,2.0,,LIE
14186,3.0,0.0,LIE
14187,1.0,0.0,LIE
14188,4.0,0.0,LIE
14189,3.0,,LIE
14190,4.0,,LIE
14191,2.0,1.0,LIE
14192,5.0,0.0,LIE
14193,8.0,0.0,LIE
14194,2.0,0.0,LIE
14195,6.0,0.0,LIE
14196,4.0,,LIE
14197,10.0,,LIE
14198,5.0,0.0,LIE
14199,13.0,0.0,LIE
14200,5.0,0.0,LIE
14201,18.0,0.0,LIE
14202,1.0,0.0,LIE
14203,18.0,,LIE
14204,11.0,,LIE
14205,4.0,0.0,LIE
14206,2.0,1.0,LIE
14207,13.0,0.0,LIE
14208,13.0,0.0,LIE
14209,10.0,0.0,LIE
14210,9.0,,LIE
14211,14.0,,LIE
14212,10.0,0.0,LIE
14213,10.0,0.0,LIE
14214,2.0,0.0,LIE
14215,14.0,0.0,LIE
14216,1.0,0.0,LIE
14217,15.0,,LIE
14218,16.0,,LIE
14219,8.0,0.0,LIE
14220,12.0,0.0,LIE
14221,5.0,0.0,LIE
14222,0.0,0.0,LIE
14223,12.0,,LIE
14224,6.0,,LIE
14225,1.0,,LIE
14226,3.0,,LIE
14227,5.0,0.0,LIE
14228,6.0,0.0,LIE
14229,0.0,0.0,LIE
14230,6.0,0.0,LIE
14231,9.0,,LIE
14232,4.0,,LIE
14233,3.0,0.0,LIE
14234,6.0,0.0,LIE
14235,2.0,0.0,LIE
14236,2.0,0.0,LIE
14237,4.0,0.0,LIE
14238,1.0,,LIE
14239,5.0,,LIE
14240,2.0,,LIE
14241,4.0,0.0,LIE
14242,1.0,0.0,LIE
14243,3.0,1.0,LIE
14244,0.0,0.0,LIE
14245,10.0,,LIE
14246,1.0,,LIE
14247,5.0,0.0,LIE
14248,2.0,0.0,LIE
14249,0.0,0.0,LIE
14250,2.0,1.0,LIE
14251,2.0,0.0,LIE
14252,1.0,,LIE
14253,1.0,,LIE
14254,6.0,0.0,LIE
14255,5.0,0.0,LIE
14256,1.0,0.0,LIE
14257,1.0,0.0,LIE
14258,8.0,0.0,LIE
14259,1.0,,LIE
14260,2.0,,LIE
14261,6.0,0.0,LIE
14262,5.0,0.0,LIE
14263,0.0,0.0,LIE
14264,3.0,0.0,LIE
14265,4.0,0.0,LIE
14266,1.0,,LIE
14267,2.0,,LIE
14268,1.0,0.0,LIE
14269,2.0,0.0,LIE
14270,0.0,1.0,LIE
14271,0.0,,LIE
14272,1.0,1.0,LIE
14273,1.0,,LIE
14274,1.0,,LIE
14275,3.0,0.0,LIE
14276,2.0,0.0,LIE
14277,5.0,0.0,LIE
14278,1.0,0.0,LIE
14279,3.0,0.0,LIE
14280,5.0,,LIE
14281,0.0,,LIE
14282,5.0,0.0,LIE
14283,4.0,0.0,LIE
14284,12.0,0.0,LIE
14285,0.0,,LIE
14286,4.0,0.0,LIE
14287,0.0,,LIE
14288,9.0,,LIE
14289,9.0,0.0,LIE
14290,17.0,0.0,LIE
14291,3.0,0.0,LIE
14292,1.0,0.0,LIE
14293,13.0,0.0,LIE
14294,4.0,,LIE
14295,5.0,,LIE
14296,17.0,1.0,LIE
14297,10.0,1.0,LIE
14298,7.0,0.0,LIE
14299,3.0,0.0,LIE
14300,6.0,1.0,LIE
14301,6.0,,LIE
14302,5.0,,LIE
14303,3.0,0.0,LIE
14304,5.0,0.0,LIE
14305,15.0,0.0,LIE
14306,9.0,0.0,LIE
14307,6.0,0.0,LIE
14308,11.0,0.0,LIE
14309,18.0,1.0,LIE
14310,2.0,0.0,LIE
14311,14.0,0.0,LIE
14312,49.0,3.0,LIE
14313,22.0,4.0,LIE
14314,2.0,2.0,LIE
14315,20.0,0.0,LIE
14316,27.0,0.0,LIE
14603,137.0,0.0,LTU
14604,226.0,3.0,LTU
14605,14.0,1.0,LTU
14606,29.0,0.0,LTU
14607,137.0,1.0,LTU
14608,125.0,1.0,LTU
14609,165.0,1.0,LTU
14610,176.0,1.0,LTU
14611,256.0,0.0,LTU
14612,20.0,0.0,LTU
14613,32.0,0.0,LTU
14614,156.0,1.0,LTU
14615,152.0,1.0,LTU
14616,208.0,2.0,LTU
14617,208.0,1.0,LTU
14618,260.0,3.0,LTU
14619,18.0,0.0,LTU
14620,30.0,2.0,LTU
14621,199.0,3.0,LTU
14622,177.0,2.0,LTU
14623,189.0,1.0,LTU
14624,216.0,2.0,LTU
14625,240.0,3.0,LTU
14626,105.0,7.0,LTU
14627,231.0,5.0,LTU
14628,516.0,2.0,LTU
14629,544.0,6.0,LTU
14630,646.0,7.0,LTU
14631,843.0,2.0,LTU
14632,777.0,2.0,LTU
14633,256.0,9.0,LTU
14634,430.0,13.0,LTU
14635,733.0,5.0,LTU
14636,1006.0,8.0,LTU
14637,1183.0,7.0,LTU
14638,1059.0,8.0,LTU
14639,403.0,3.0,LTU
14640,418.0,3.0,LTU
14641,669.0,6.0,LTU
14642,1149.0,8.0,LTU
14643,1163.0,6.0,LTU
14644,1295.0,8.0,LTU
14645,1538.0,11.0,LTU
14646,1442.0,4.0,LTU
14647,637.0,8.0,LTU
14648,855.0,6.0,LTU
14649,1588.0,6.0,LTU
14650,1532.0,12.0,LTU
14651,1671.0,7.0,LTU
14652,2153.0,7.0,LTU
14653,1896.0,12.0,LTU
14654,794.0,6.0,LTU
14655,1487.0,10.0,LTU
14656,2015.0,12.0,LTU
14657,2521.0,9.0,LTU
14658,2944.0,8.0,LTU
14659,3149.0,12.0,LTU
14660,2707.0,9.0,LTU
14661,1078.0,16.0,LTU
14662,2036.0,14.0,LTU
14663,3059.0,13.0,LTU
14664,3528.0,17.0,LTU
14665,3842.0,19.0,LTU
14666,4695.0,16.0,LTU
14667,3846.0,14.0,LTU
14668,1908.0,10.0,LTU
14669,2698.0,13.0,LTU
14670,4449.0,15.0,LTU
14671,4563.0,7.0,LTU
14672,5248.0,17.0,LTU
14673,6009.0,15.0,LTU
14674,5017.0,15.0,LTU
